frame,keypoint,distance_px,png_conf,jpeg_conf,png_xy,jpeg_xy
00000199,0,1.6657996146208092,0.944646954536438,0.9460569024085999,"[599.3689811494615, 335.874582529068]","[600.0839504665798, 337.3791446685791]"
00000199,1,0.5671823301874587,0.9821754693984985,0.9846205711364746,"[611.1440982818604, 325.1699308554331]","[610.784496307373, 325.60854482650757]"
00000199,2,1.550763561187504,0.869243323802948,0.871656060218811,"[604.7213071187336, 324.0994656880697]","[604.3641688028971, 325.60854482650757]"
00000199,3,0.9455027401377475,0.8990393877029419,0.9030803442001343,"[642.187588903639, 340.15644319852197]","[642.8861338297526, 339.5192537307739]"
00000199,4,0.5720829006665155,0.6786103248596191,0.6803056001663208,"[640.0466585159302, 332.66318702697754]","[639.6759700775146, 333.09892654418945]"
00000199,5,0.8073973418009407,0.8197804689407349,0.8175761699676514,"[645.3989844852024, 407.5957487424215]","[646.0962975819906, 408.0027437210083]"
00000199,6,0.5506544712524029,0.7372011542320251,0.7347058653831482,"[646.4694496790569, 412.9480745792389]","[646.0962975819906, 413.35301637649536]"
00000199,7,0.7750855395458478,0.8739701509475708,0.8735530972480774,"[703.204104953342, 476.10551945368456]","[703.8792451222737, 476.4862337112427]"
00000199,8,0.9837301351572423,0.6438795328140259,0.6425132155418396,"[662.5264275868733, 505.00807897249865]","[663.2171709272596, 504.3076515197754]"
00000199,9,0.5096555182711627,0.8308984637260437,0.8325350284576416,"[632.5534021589491, 548.8971508344014]","[632.1855879889595, 549.2499418258667]"
00000199,10,0.797955359072289,0.7739667892456055,0.7652669548988342,"[598.2985159556072, 542.4743598302205]","[597.9438412984213, 541.7595601081848]"
00000199,11,1.0129429745783576,0.7096784114837646,0.7064689993858337,"[655.0331712298923, 603.4908743699391]","[655.7267888387045, 602.7526683807373]"
00000199,12,0.5095266129738386,0.6461837291717529,0.6433359384536743,"[680.7243358823988, 602.4204092025757]","[680.3380442725288, 602.7526683807373]"
00000199,13,0.44408795989188143,0.8114851713180542,0.809773862361908,"[597.2280507617527, 770.4834404786429]","[596.8737867143419, 770.751229763031]"
00000199,14,1.0531905875889072,0.7464777827262878,0.7456944584846497,"[665.7378231684368, 754.4264629681907]","[666.4273346794976, 753.6303572654724]"
00000199,15,0.9153144188744065,0.776672899723053,0.774819552898407,"[727.8248044119941, 819.7248381773629]","[727.4204459720188, 818.9036836624146]"
00000199,16,0.9396736626782966,0.8200352191925049,0.8176984786987305,"[711.7678265041775, 897.8687953948975]","[711.369627210829, 897.0176644325256]"
00000199,17,1.5093487781298982,0.8475556373596191,0.8495920300483704,"[636.8352629343669, 285.56271966298425]","[635.3957517411974, 286.0165271759033]"
00000199,18,0.557150664853426,0.9068039059638977,0.9049251675605774,"[642.187588903639, 386.18644539515174]","[641.8160792456733, 386.60165309906006]"
00000199,19,0.7655821233396043,0.9552315473556519,0.9583792686462402,"[664.6673579745823, 603.4908743699391]","[665.3572800954183, 603.8227229118347]"
00000199,20,1.9611211936072248,0.5910264253616333,0.5874843001365662,"[731.0361999935574, 891.4460043907166]","[730.6306097242568, 889.5272827148438]"
00000199,21,1.1040136989699276,0.8681161403656006,0.8695024847984314,"[665.7378231684368, 926.7713549137115]","[666.4273346794976, 925.9091367721558]"
